   1.0125000e+01	   9.8518528e-21	
   1.0250000e+01	   6.1779728e-21	
   1.0375000e+01	   5.4173167e-21	
   1.0500000e+01	   4.7928442e-21	
   1.0625000e+01	   4.6032729e-21	
   1.0750000e+01	   4.7374228e-21	
   1.0875000e+01	   4.3208389e-21	
   1.1000000e+01	   3.5018862e-21	
   1.1125000e+01	   2.8868464e-21	
   1.1250000e+01	   2.6976022e-21	
   1.1375000e+01	   2.5638899e-21	
   1.1500000e+01	   2.4111913e-21	
   1.1625000e+01	   2.0829425e-21	
   1.1750000e+01	   1.5895528e-21	
   1.1875000e+01	   1.5090353e-21	
   1.2000000e+01	   1.4340043e-21	
   1.2125000e+01	   1.1367165e-21	
   1.2250000e+01	   1.0002210e-21	
   1.2375000e+01	   8.5677878e-22	
   1.2500000e+01	   7.8786193e-22	
   1.2625000e+01	   8.3117721e-22	
   1.2750000e+01	   7.6099170e-22	
   1.2875000e+01	   7.0221397e-22	
   1.3000000e+01	   7.1317367e-22	
   1.3125000e+01	   6.6049432e-22	
   1.3250000e+01	   6.2682754e-22	
   1.3375000e+01	   7.1060061e-22	
   1.3500000e+01	   7.9368991e-22	
   1.3625000e+01	   1.1765542e-21	
   1.3750000e+01	   1.1889333e-21	
   1.3875000e+01	   8.6759098e-22	
   1.4000000e+01	   6.2819788e-22	
   1.4125000e+01	   4.9431095e-22	
   1.4250000e+01	   4.6868029e-22	
   1.4375000e+01	   4.8384140e-22	
   1.4500000e+01	   3.7196447e-22	
   1.4625000e+01	   3.7657269e-22	
   1.4750000e+01	   4.3128173e-22	
   1.4875000e+01	   4.9156745e-22	
   1.5000000e+01	   4.7082439e-22	
   1.5125000e+01	   3.6548272e-22	
   1.5250000e+01	   3.2112576e-22	
   1.5375000e+01	   3.3655185e-22	
   1.5500000e+01	   3.5318748e-22	
   1.5625000e+01	   3.6366084e-22	
   1.5750000e+01	   3.5199872e-22	
   1.5875000e+01	   3.1529091e-22	
   1.6000000e+01	   3.3614344e-22	
   1.6125000e+01	   3.3930002e-22	
   1.6250000e+01	   4.1430580e-22	
   1.6375000e+01	   5.2217038e-22	
   1.6500000e+01	   5.6168346e-22	
   1.6625000e+01	   4.4685044e-22	
   1.6750000e+01	   2.4708819e-22	
   1.6875000e+01	   2.8292256e-22	
   1.7000000e+01	   2.7907279e-22	
   1.7125000e+01	   4.2151656e-22	
   1.7250000e+01	   4.1729579e-22	
   1.7375000e+01	   3.1210078e-22	
   1.7500000e+01	   2.6049001e-22	
   1.7625000e+01	   2.3684875e-22	
   1.7750000e+01	   2.1471819e-22	
   1.7875000e+01	   2.0176534e-22	
   1.8000000e+01	   1.7475111e-22	
   1.8125000e+01	   1.4692281e-22	
   1.8250000e+01	   1.4271613e-22	
   1.8375000e+01	   1.3921061e-22	
   1.8500000e+01	   1.3991765e-22	
   1.8625000e+01	   1.4282017e-22	
   1.8750000e+01	   1.2311981e-22	
   1.8875000e+01	   1.1690124e-22	
   1.9000000e+01	   1.1152973e-22	
   1.9125000e+01	   1.0259907e-22	
   1.9250000e+01	   1.0677705e-22	
   1.9375000e+01	   1.0382201e-22	
   1.9500000e+01	   1.0336484e-22	
   1.9625000e+01	   1.1165902e-22	
   1.9750000e+01	   9.0643367e-23	
   1.9875000e+01	   7.9278499e-23	
   2.0000000e+01	   8.1267208e-23	
   2.0125000e+01	   7.5967432e-23	
   2.0250000e+01	   7.8586662e-23	
   2.0375000e+01	   7.5284569e-23	
   2.0500000e+01	   7.0285962e-23	
   2.0625000e+01	   6.8279714e-23	
   2.0750000e+01	   7.1378108e-23	
   2.0875000e+01	   6.9251459e-23	
   2.1000000e+01	   6.7121462e-23	
   2.1125000e+01	   6.6527183e-23	
   2.1250000e+01	   6.2023825e-23	
   2.1375000e+01	   6.7125383e-23	
   2.1500000e+01	   6.7653758e-23	
   2.1625000e+01	   6.4293913e-23	
   2.1750000e+01	   6.0800674e-23	
   2.1875000e+01	   5.8102844e-23	
   2.2000000e+01	   5.2243619e-23	
   2.2125000e+01	   5.3887520e-23	
   2.2250000e+01	   5.1648550e-23	
   2.2375000e+01	   4.4873690e-23	
   2.2500000e+01	   4.4820350e-23	
   2.2625000e+01	   4.5889453e-23	
   2.2750000e+01	   4.7612441e-23	
   2.2875000e+01	   4.6179075e-23	
   2.3000000e+01	   4.6812161e-23	
   2.3125000e+01	   4.3266644e-23	
   2.3250000e+01	   4.1662275e-23	
   2.3375000e+01	   4.1769852e-23	
   2.3500000e+01	   3.9732649e-23	
   2.3625000e+01	   4.3364331e-23	
   2.3750000e+01	   4.5869470e-23	
   2.3875000e+01	   4.6987538e-23	
   2.4000000e+01	   4.9407666e-23	
   2.4125000e+01	   5.0599869e-23	
   2.4250000e+01	   5.5582223e-23	
   2.4375000e+01	   5.2721554e-23	
   2.4500000e+01	   4.8431556e-23	
   2.4625000e+01	   4.6843487e-23	
   2.4750000e+01	   4.5568341e-23	
   2.4875000e+01	   4.7310412e-23	
   2.5000000e+01	   4.4780125e-23	
   2.5125000e+01	   4.2789973e-23	
   2.5250000e+01	   3.8239443e-23	
   2.5375000e+01	   3.8815944e-23	
   2.5500000e+01	   3.6302989e-23	
   2.5625000e+01	   3.4895412e-23	
   2.5750000e+01	   3.4348278e-23	
   2.5875000e+01	   3.1151824e-23	
   2.6000000e+01	   3.1070212e-23	
   2.6125000e+01	   3.1585485e-23	
   2.6250000e+01	   2.8223082e-23	
   2.6375000e+01	   2.7495967e-23	
   2.6500000e+01	   2.5663027e-23	
   2.6625000e+01	   2.6450830e-23	
   2.6750000e+01	   2.7875949e-23	
   2.6875000e+01	   2.6641406e-23	
   2.7000000e+01	   2.6303723e-23	
   2.7125000e+01	   2.4933908e-23	
   2.7250000e+01	   2.4265171e-23	
   2.7375000e+01	   2.3574076e-23	
   2.7500000e+01	   2.5029375e-23	
   2.7625000e+01	   2.5202309e-23	
   2.7750000e+01	   2.3832072e-23	
   2.7875000e+01	   2.3899823e-23	
   2.8000000e+01	   2.3259232e-23	
   2.8125000e+01	   2.2964460e-23	
   2.8250000e+01	   2.2966534e-23	
   2.8375000e+01	   2.2937562e-23	
   2.8500000e+01	   2.4945882e-23	
   2.8625000e+01	   2.2634359e-23	
   2.8750000e+01	   2.3078323e-23	
   2.8875000e+01	   2.1690699e-23	
   2.9000000e+01	   2.2350680e-23	
   2.9125000e+01	   2.2063600e-23	
   2.9250000e+01	   2.0680670e-23	
   2.9375000e+01	   2.2010444e-23	
   2.9500000e+01	   2.3693919e-23	
   2.9625000e+01	   2.1385227e-23	
   2.9750000e+01	   2.0365812e-23	
   2.9875000e+01	   2.2235939e-23	
   3.0000000e+01	   2.3369472e-23	
   3.0125000e+01	   1.9580792e-23	
   3.0250000e+01	   1.7230727e-23	
   3.0375000e+01	   1.8895126e-23	
   3.0500000e+01	   1.9459804e-23	
   3.0625000e+01	   1.9281942e-23	
   3.0750000e+01	   1.9152170e-23	
   3.0875000e+01	   1.8762347e-23	
   3.1000000e+01	   1.6796510e-23	
   3.1125000e+01	   1.6608231e-23	
   3.1250000e+01	   1.6767429e-23	
   3.1375000e+01	   1.6542982e-23	
   3.1500000e+01	   1.7150133e-23	
   3.1625000e+01	   1.8100320e-23	
   3.1750000e+01	   1.8355020e-23	
   3.1875000e+01	   1.7191737e-23	
   3.2000000e+01	   1.6089434e-23	
   3.2125000e+01	   1.7540891e-23	
   3.2250000e+01	   1.6464404e-23	
   3.2375000e+01	   1.4055498e-23	
   3.2500000e+01	   1.5102847e-23	
   3.2625000e+01	   1.5380255e-23	
   3.2750000e+01	   1.6277531e-23	
   3.2875000e+01	   1.6541108e-23	
   3.3000000e+01	   1.5664911e-23	
   3.3125000e+01	   1.6511627e-23	
   3.3250000e+01	   1.5012247e-23	
   3.3375000e+01	   1.4119179e-23	
   3.3500000e+01	   1.4443441e-23	
   3.3625000e+01	   1.5060309e-23	
   3.3750000e+01	   1.6086909e-23	
   3.3875000e+01	   1.5977762e-23	
   3.4000000e+01	   1.4814055e-23	
   3.4125000e+01	   1.6750733e-23	
   3.4250000e+01	   1.5937879e-23	
   3.4375000e+01	   1.5613402e-23	
   3.4500000e+01	   1.4776488e-23	
   3.4625000e+01	   1.4431256e-23	
   3.4750000e+01	   1.4911243e-23	
   3.4875000e+01	   1.4747835e-23	
   3.5000000e+01	   1.4718753e-23	
   3.5125000e+01	   1.3747113e-23	
   3.5250000e+01	   1.2548498e-23	
   3.5375000e+01	   1.3156193e-23	
   3.5500000e+01	   1.3167352e-23	
   3.5625000e+01	   1.3916653e-23	
   3.5750000e+01	   1.2700974e-23	
   3.5875000e+01	   1.3144165e-23	
   3.6000000e+01	   1.2521370e-23	
   3.6125000e+01	   1.2907549e-23	
   3.6250000e+01	   1.3920779e-23	
   3.6375000e+01	   1.2890913e-23	
   3.6500000e+01	   1.3475432e-23	
   3.6625000e+01	   1.2997001e-23	
   3.6750000e+01	   1.3000608e-23	
   3.6875000e+01	   1.3516453e-23	
   3.7000000e+01	   1.2456671e-23	
   3.7125000e+01	   1.2085790e-23	
   3.7250000e+01	   1.2966476e-23	
   3.7375000e+01	   1.2611175e-23	
   3.7500000e+01	   1.1511591e-23	
   3.7625000e+01	   1.1943335e-23	
   3.7750000e+01	   1.2299613e-23	
   3.7875000e+01	   1.1919642e-23	
   3.8000000e+01	   1.2319943e-23	
   3.8125000e+01	   1.1683080e-23	
   3.8250000e+01	   1.1411446e-23	
   3.8375000e+01	   1.2362344e-23	
   3.8500000e+01	   1.2458067e-23	
   3.8625000e+01	   1.1033762e-23	
   3.8750000e+01	   1.1729052e-23	
   3.8875000e+01	   1.2458624e-23	
   3.9000000e+01	   1.2075685e-23	
   3.9125000e+01	   1.3201702e-23	
   3.9250000e+01	   1.3383485e-23	
   3.9375000e+01	   1.1607714e-23	
   3.9500000e+01	   1.1505364e-23	
   3.9625000e+01	   1.1660938e-23	
   3.9750000e+01	   1.2547351e-23	
   3.9875000e+01	   1.2089558e-23	
   4.0000000e+01	   1.2101046e-23	
   4.0125000e+01	   1.2262009e-23	
   4.0250000e+01	   1.2861535e-23	
   4.0375000e+01	   1.2135893e-23	
   4.0500000e+01	   1.2020496e-23	
   4.0625000e+01	   1.1944452e-23	
   4.0750000e+01	   1.3690122e-23	
   4.0875000e+01	   1.6549693e-23	
